customer_nk,churn_group,reactivated,total_sales,margin
b7a62db0-9e03-4ca3-8d7e-3800acddab43,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
b7ce0824-ea3f-4869-8047-3ac8a21b9732,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
b7d0ac44-8b18-46b2-a5ff-146b47629533,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
b7ed07be-af26-4094-8751-dc5243812e33,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
b80801fb-72f8-4dfa-bd3e-036dcd3a6aac,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
b811cdad-337b-4868-8e5b-2b14766cd684,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
b81d466d-6604-4006-80c9-b13f03c9c068,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
b824d5c0-d432-401a-b58c-0464c96989f2,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
b83e6611-59b9-4a97-b056-e274296765b5,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
b849c265-d8b7-4e43-a26a-d0dd9bab1f66,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
b8704376-46d9-47bd-aec7-c8b40b2648ac,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
b87102d8-d43f-40ac-8cbc-e82b89c12e98,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
b8825d99-ca08-441d-9989-7733ea242719,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
b8be4c77-6b30-44de-bd36-6fd165dbcd7a,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
b8cd64be-2ad9-4e91-8889-bb0222e666e4,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
b9235f2b-5ad1-4b9a-a4b6-622508ba9596,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
b9332cdc-70bd-4e84-b286-ac451abeb8b6,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
b9afaab2-cf73-4e15-b46f-4248d0fb534e,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
b9b1872b-689c-4554-8a86-da233c3d8861,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
b9c20426-72f2-4e7f-aa62-0a5f8e125071,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
b9ff3e6a-a0b9-4c94-ba2e-2d2e676128e6,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
ba0caf08-7c0f-479d-82f2-d135b3665778,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
ba0e5b46-c008-4ee3-900f-101138026dcb,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
ba2c1b13-e067-4b76-b6b9-c5c2f7ae72da,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
ba6711c7-81a7-460e-9969-9125faea99bb,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
ba8691f6-5ad0-4922-aa14-ca0789bb6e16,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
baad9991-b8c8-4aef-b56b-afc8b4387cc4,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
bab53c83-0f4c-4859-8e00-6a2c5b6ef643,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
bacaa262-fa1f-41ab-962d-1745ea63be35,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
bad23213-99bc-46e2-bd96-63ffc7b3939e,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
bad3af8b-857f-4674-9e83-b043ba323b24,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
baddf14d-320b-449b-9fda-5cd37500dbb0,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
baf12935-96d8-4e92-9eb1-a6093253f1b3,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
bb02d6b3-92b8-4d75-8e42-fae4edbd55bd,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
bb6aa444-6335-4255-bb24-be4b15b8686c,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
bb9edaa4-4072-4521-bc18-56832185420c,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
bba8547a-5525-4df8-9420-8f3a63bbaad5,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
bbc1243d-20d8-4b3b-b2e5-f0399b97f96b,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
bbe64976-5f7e-446a-b056-02e1690a1c47,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
bc069111-3acd-466e-b1ad-20d64e780e03,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
bc20604e-8c80-4c4b-ad43-0c354468f701,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
bc23f3ba-b0cd-4b60-83db-4fc84115a711,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
bc4903fe-fb64-4470-85be-71d6652b028f,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
bc4e138f-32a6-492d-a01b-61be8349c7c2,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
bc6a558d-d372-4382-984f-2723a3cb7811,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
bc7c892f-f819-4287-9832-8df08f0d7bd1,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
bc90d4d5-dd9d-46b9-90a8-53d48e19a27f,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
bca13f0a-164b-4764-987b-405eb2cdf489,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
bcae448a-0221-49ce-bdc5-4cafb798741b,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
bcb407e2-b5ed-4677-89ba-530a34b19d41,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
bcbe3002-0abe-46b5-9a1d-f76ed095dc99,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
bcc457c5-59b8-4321-94d7-15e680ce0d1a,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
bcd39ced-0485-4bd4-848b-0043284aec78,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
bcde978f-5b66-4ff4-888b-6ef83c1d92d0,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
bcf8c195-41f0-4fdb-a1c3-8563a27ed86d,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
bd17b48c-7c4c-49a7-9886-8bdee87b40c0,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
bd2903f8-53de-4555-99b7-b290a743b8a7,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
bd31f6b7-653e-46ff-a052-1995db0ab936,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
bd4fcc5e-952b-4d21-8744-feed7f1027b2,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
bd66f64c-84ee-4b84-b3e4-fae3a8b6a324,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
bd6cda28-2620-4a0a-8831-4c6503618043,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
bdaa17c1-e504-4bc2-9bdf-de194eebe8ee,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
bdb482bf-3c13-41b2-930b-5f8f0a9662d9,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
bde8e60c-6a44-44ff-bd5d-027494015450,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
bdfac1c4-c083-415c-848d-4ebcbb18c2c5,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
be4d1ee5-f82e-4c18-a9f4-cdb66320fb6b,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
be854e9d-3f45-4422-bb16-53e05ff6be11,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
be939df0-6758-42f0-8b9e-45d08cf71d55,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
bebe3fa8-0532-49f1-8dad-edb9a94de2ff,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
bec2a4be-b19d-4956-8854-cb57f2057a1d,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
bedb4546-cace-457c-9a27-1774781c2c54,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
bf0f52f3-9242-4ae5-aac4-3a8bf9365a97,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
bf340446-562f-4806-ada0-81b68033a631,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
bf64bcbb-6ad6-40bf-b008-bd8146510a4d,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
bf79fc15-cd61-4939-82ce-5c5ca9b12ebe,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
c0059b73-23c2-46ec-95b0-891a46d32081,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,1,27.51,17.11
c015e620-f914-4035-97e4-1c28da7b4a87,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
c02520ac-95e3-4437-a68b-399d25332892,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
c03bcf0d-84b8-4df5-b09c-1704fcadbee1,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
c03ccb92-d651-411e-905f-1231778f2e79,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
c0595f30-ac4d-4e9d-9eca-12e039241919,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
c05d8978-664f-4902-be99-d33cc528eaf2,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
c05e3077-6d05-4d38-bee4-0752043e9cf4,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
c06dccc8-1dbe-406d-a97e-91f25c9d9a4c,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
c075d36f-c58a-4471-992e-5a9c6b5aa24a,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
c07a90b4-40a7-4a99-a3a7-7e337d3c20ce,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
c07aa348-dde0-477b-9839-f655bcbbfeb7,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
c07aa6df-d93c-45a8-a2d2-6db72fee2968,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
c09a74a2-201d-414a-9034-c7c0f3d945c4,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
c0e33e74-88ae-4579-a2a7-fbb6521a6497,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
c10f551e-886c-4da0-9aba-bca164bf38d6,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
c143b63a-cb53-4118-9268-74d7c2ac283e,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
c15b0809-2af3-41eb-93fa-148ebe8e75cc,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
c180bc70-35e7-4c52-b93d-e2ba59ebe193,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
c1e36e13-3e53-42a1-9dbf-f614d7129fce,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
c2099fe6-421e-4801-96df-ed6c65efff29,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
c214736e-bb4f-453d-b452-6f704afe869b,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
c26b8cff-5025-47a0-8df4-07c267e73bbc,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
c2763422-d812-4954-831e-b11dba9f016e,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
c284be5b-4931-4338-aba3-8a50d03ccbd1,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
c2952305-6f6a-46d4-a067-2de062000771,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
c2a1cd14-5e7b-4a3b-94e1-130ec2db0294,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
c2b1da67-4149-4208-a040-773d47b8345d,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
c30df11e-7023-4b77-86cf-98a56b628c71,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
c324bf3f-d64f-455d-a400-65f72199cc25,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
c3346a21-ebec-4788-b945-258a434d5679,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
c335b9a5-3db4-4849-9962-a6d889f605ba,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
c3a42479-1342-4f73-9f44-0483cad1db75,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
c3b26d1c-8ab0-487e-8376-b6444012ed44,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
c3c94655-f668-4b29-b4f4-e01c8359a757,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
c3ca452c-218d-4814-bd08-ebea95bd2cc3,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
c3ffbfc2-0b72-4015-80a9-fd1bb2a1dd36,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
c414bd51-aa99-47f9-a233-dea1b8d4bbd7,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
c42521a9-dda0-41ff-b4fb-98ae9a6b482a,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
c44ae5cd-b866-425f-98b3-23917b429358,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,1,11.11,5.77
c463603f-400c-4f93-8c72-d715616930c7,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
c4640dbd-bebd-4779-942e-d58962ccd00f,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
c46b4fd5-d127-473f-aecc-c05984e00fb9,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
c4a0932c-41b7-48d0-afd5-5cc3adad2761,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
c53e6386-e3ae-44e5-9f20-04f4a64a86af,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
c5529f17-e750-46a3-a8ac-67bdd5c18d04,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
c57fa9b9-94a5-40cc-9666-ae3aad59d0ed,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
c5868da2-f2b0-4052-8373-b7af3ce8a117,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
c5bccf55-a38f-4efe-af60-b134aeb72997,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
c5c046c9-72cc-418e-9e24-6f446a83fdae,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
c5d49b3e-4472-437e-abfa-fe4be2052ff0,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
c5e56bd2-e4af-4e1c-aa5a-7278852ab906,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
c60cdbcc-c604-4481-999b-9622d466d1a4,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
c619b43b-8005-44af-a572-25aeaf61333c,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
c6643c32-5445-4cc7-90a9-04bef211e621,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
c66d1151-3a80-4281-8ac0-308c2da202f3,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
c68b6941-ce5b-4d1e-91c5-91b1d6654433,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
c7193840-0b60-4d39-bcbf-8f59bc14d82a,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
c73b65b0-12cc-444b-9e09-682928c54f99,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,1,2.26,1.17
c75c4de6-0511-4e81-b3aa-8dccfd39406d,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
c77f6a63-8d9a-4c49-ba74-f88e69f23872,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
c78816eb-e713-431d-a632-3c5693172c7c,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
c799ba59-8b10-4ce4-b508-e3d63ab0c796,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
c79b3274-2017-4ec6-9751-d505d3ba4606,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
c7b0ddd0-6e06-40c8-91bb-482b0f784842,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
c7e66d64-ca3e-4609-bc0e-b9dfd71c9b1e,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
c7f12446-4199-4e9f-9d34-a8abfe2bdc97,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
c7f743cc-ad6b-4d9b-b9c6-84d2cd454497,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
c81df003-10a9-415b-b899-8c0c13213884,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
c838cdb1-209f-4179-8f23-bdc1190cb546,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
c8426bdd-47a5-4079-8d4e-7457a4926e75,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
c85923ce-a060-4b1e-bc5f-ddebc2267ca1,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
c87c1257-8e2e-4837-afc8-09498e6245fe,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
c88bbf18-bb55-4bf3-99e9-0343c4354e79,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
c8be5b10-ae23-4394-93ba-c6912ae18448,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
c8c2745a-85e1-40b1-a74d-071bd2b0caa6,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
c8c4d780-2a40-44c2-bca4-8d09cec67cd8,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
c8fc078a-7d09-4067-9ec3-cd0a0f9fd443,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
c90d3ed3-2aa5-4f9c-81d1-49170f2eb824,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
c926ddac-bd8c-4a03-9c0a-3c3448d3b77d,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
c93781e6-9820-4d34-b9f7-771559ea5c22,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
c9448b7c-feed-4bd9-b42f-87423cd08aef,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
c94bf348-147d-41e6-96fc-a1034b07f812,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
c94c2962-dc45-4992-8112-1fed8abdc1e2,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
c96e22ba-8083-46ea-b9dc-4aaec5779929,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
c973f45e-d582-4fa7-8c09-7e82a9fc85e5,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
c9863c58-ace4-483c-87ec-c5879888ec86,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
c9d2b40d-5cb2-45ca-bd61-941d0fe4627f,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
c9e3f3c3-43be-4e47-aed9-f6d924e0382b,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
c9f745a9-2f2e-4bc3-acd1-006c0a47927b,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
c9fcec66-7536-4f70-b2ae-db024c626dbd,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
ca08569e-02ea-4f73-9edc-62cb12c9abbe,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,1,12.39,7.79
ca3cfcff-76cf-4c30-9d5c-e6939658252f,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
ca41d4d8-ff4a-4457-891a-15069ddba979,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
ca74fac2-b05a-44da-bb27-3692031bae40,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
ca7f5de1-5b2d-4f10-8782-2df246c73754,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
cac1ace6-be3c-4667-b8e0-19aaf4b94232,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
cac4017e-9eb2-405d-ac55-4fb5da51cadc,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
cac68c4c-84ea-449a-b22d-75556ec3c321,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
cae5c41b-a93d-4c89-aa69-ee844cb459ba,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
cb1e1596-3db6-4228-8631-b210137ae973,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
cb646c5c-ccfe-4411-b955-cb9c75b60576,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
cb983dc9-8533-4f92-8c1a-768e9436a6c6,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
cb9af706-9075-4bfd-ad2e-2bbd54b701b8,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
cbbac08b-69a2-452f-801c-d3dfc3975bac,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
cc118ebb-7403-400b-bb37-37823a0e7c70,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
cc25095a-905a-4213-bd67-a2c8772b9e51,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
cc271bad-0f17-44f9-9ace-9db1ca5c60dd,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
cc510639-e5b9-4e87-b848-9900578a921f,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
cc575b19-3497-40b0-a1ab-b46a27908265,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
cc605bc4-8a0c-4460-b3d4-ba80aac3e79a,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
cc62a495-c192-4f29-bc71-1d08ff7bf40a,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
cc6a3e81-7fc0-4c1e-88b9-b8e7cc4b154b,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
cc76fa15-32dd-4f34-8653-bea942da4f83,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
cc84d42c-6244-4fdb-b395-8b8d36bf4c03,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
cc88bf1c-74c4-4cb6-8374-dc3f502dc8b5,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
cc9baf74-2324-4fc9-8314-51c342a70e45,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
ccb5e125-c5fe-4747-a361-62d5df4bd2be,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
ccd27a72-0b26-49b2-b107-0b0c06419bb4,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
ccfe35f7-3f76-4ba7-a122-89d741c48f2d,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
cd1e37ca-122c-4ede-9ec4-9b4ecf6889d0,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
cd2fdf4d-a5b1-4863-81bf-d03473b6f838,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
cd4344ec-a880-45f8-b1e7-e53de448e571,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
cd4ca484-98c6-4e2e-8be1-822113adf208,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
cd66d473-7219-4da4-8cdb-6b66b7807031,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
cdacf150-c7ef-464b-86dd-40ecf375b106,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
cdc72eaa-d7d0-41aa-9ca6-fe540b5bf354,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
cdd71b8e-8c1b-4293-a03a-9876a947490f,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
cdd8dff9-087d-4ec4-bfa4-149bb8577f7f,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
cdecce8d-8ee9-463a-a2a6-149482c5d062,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
cdf3e0b0-87aa-4996-b7bb-a875287bfe04,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
ce3030e4-5e36-46fc-b909-cf90dcf0c2c4,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
ce5cf766-2663-4bd0-a6af-83aef3648839,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
ce6c4d32-67c8-4193-b8bc-4d51045073db,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
ce8fc0a3-b9a0-43b0-a79e-8977f00d1319,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
cea4317f-7d9f-441c-9330-3acf6a71d17e,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
cedbf2ea-9f29-4ac2-ae7b-a5888e0d8680,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
ceeb0680-38b0-488a-af72-a7584adb107c,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
cf033e80-62d8-4170-b6c7-bda898279cf2,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
cf2725a4-a2d8-4d3c-bf73-0bfa8bedfd80,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
cf33e928-3d76-4af2-9289-5477f0ee6117,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
cf4722aa-40bf-4325-b417-5aaf8833aa20,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
cf484210-d007-476c-be4a-d07af8f3b1dd,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
cf487565-6ea7-4b2e-a104-bb40c2622624,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
cf4bb159-93f0-4baf-87a5-4a9cbb10063f,Binary Uplift - BNLX_ChurnP_10eu_test_export.csv,0,0,0
