customer_nk,original_incentive_name
cab9c9dc-868c-4c0c-8571-71775da1e8ce,Control
b62c7751-e234-49c0-ae65-20df0bcb1df3,Control
d69becf3-7c91-4751-8dea-4b30c3b7435e,Control
12fe8888-b2ad-412d-8462-f8704011a72e,Control
8b6ca7b6-a78c-466e-8291-77c5d631f050,Control
ee614454-fe93-477c-a55b-fee4772b7e5a,Control
88ed10c3-f887-4f87-8a85-77b6c6b7f8c1,Control
87b8f6cf-2e69-4213-af71-577b90aad445,Control
583c87c5-2cd6-46fe-b40f-23a829e105c2,Control
a5a4cfa9-06e2-481a-b438-8624d12ce6a3,Control
1f5b02a2-61c8-4302-a329-c247603c95f7,Control
18f828e3-7294-441d-9ecd-ac996e88db58,Control
93e87412-9f32-4b07-a027-3c03a463bd7a,Control
1b82e0f2-4d46-4cf9-9437-bd9f33cf5c0c,Control
4dde565e-bdd8-4e4b-9669-6693b1bf905d,Control
13f18749-2863-425e-b988-9c8c8231e60c,Control
78657773-5dde-4924-8cbf-bafec80ff992,Control
466b04db-1224-495d-ac06-8593f1b68494,Control
b24c172e-7693-4500-986d-d55f0a72105d,Control
e39beb45-49d6-4260-ae4f-7321d6ed4415,Control
a8a271b8-0ca3-441d-8eb8-26dfab44540a,Control
8cf3da29-c031-462c-ba9b-803580b38435,Control
f593a0b7-7348-44dd-9519-cfa171ec8de5,Control
2448872e-dd53-4bac-95cb-b45421be4184,Control
4466ee61-efc3-44b4-a6a8-4f55d30c284b,Control
64de28ff-71d4-4840-ac7e-239051aa1508,Control
6c08a6b3-4e88-49fe-b176-3ef496f7d895,Control
f5a0fdf8-f88d-422b-9db4-f7e81de1b04f,Control
acec79fd-4839-4218-b38c-930268479151,Control
7e0b6cf8-4f77-49b3-a25b-08cd230d1e5d,Control
3d86e904-15dc-4d15-96f3-0e708d1769b2,Control
13ec8deb-b5e6-4776-907a-9f5cad412476,Control
994b57af-f420-4322-90e1-30d676aa831c,Control
784f62ae-528a-4081-8d35-a236b872c591,Control
71649825-43de-4968-bb3d-e264c6ab6aea,Control
e3f75e86-1a96-403e-80b1-8c2467c25132,Control
270859dc-72f4-4c36-b262-212b2484e3c5,Control
fb9319fa-ed22-4c8b-93ad-5710e0a11ee5,Control
93ab293c-c0fe-4f3b-91d5-81480d9863a0,Control
0113b190-f1a9-4c11-a15e-5cc808d4d601,Control
3ec8a3f7-3273-4f2a-979f-22d669517f30,Control
17d646d9-359c-4362-9ef2-7c49d03081cf,Control
ef2467c1-3b9f-4713-9212-d417e715f142,Control
a0319d69-87b7-40e3-93b1-05c639ae398d,Control
0faa78a7-e6b0-4cd8-a37d-cc5bb5389aaa,Control
28e90f0e-e569-42bb-8775-949919bd6c64,Control
d88b2fd7-7bd0-4625-bc3f-f0f2ba141517,Control
b6b81fcc-7110-455c-90f5-d6401fc8383f,Control
9743c92a-439a-4a28-9297-3ec53a2ae2eb,Control
04f639e9-209c-456d-8e41-1f2c7cdcc891,Control
89108e8f-412f-4f12-8c1c-26c07e6cc004,Control
5b687f1c-3ef2-44ee-bb7a-b37290d9790a,Control
fbbd19ca-90ba-486e-bd05-61b42bba8678,Control
de0a5d53-3a9f-47a7-b895-246d7d6108aa,Control
cc95024d-5af1-4f02-aff0-9533950b8687,Control
4ab7bc09-db7a-42aa-be1d-28e56b6b7822,Control
85f7b035-b73c-4633-aafe-33666fb602de,Control
474f3fe7-839e-4402-830a-5532fdbcd1ca,Control
9e3040cd-cbeb-4717-ac7f-f94d80f32bdf,Control
8c549258-745e-486b-9cac-6a72b095965e,Control
ddbf6211-48e1-4916-af83-02c6a579bb87,Control
7d91f732-55cd-40bb-9ea3-5c202802b289,Control
31f1ed88-e0c0-4295-80c5-8da6e4dd106a,Control
5faa3083-fe87-41f9-a12f-9e95790ff3a2,Control
c7b22fb2-029f-4a91-b1af-e512f3b09d63,Control
f8f45d85-18fb-48df-995d-e76ba36b3faf,Control
4c8931e0-c890-4388-b87c-fe80caaf94b2,Control
b9877c01-ec4d-45d4-a2f9-b01e743441c0,Control
022f1853-542f-484b-8985-dab12dc41803,Control
2639654a-0783-427f-9893-8941c1491214,Control
9ea74a3b-3c69-4a0d-9178-41482742368b,Control
62e2a266-df10-4d0b-8f47-06ed9fee3371,Control
1a04d904-8ebc-481d-8a98-767249ee41d1,Control
74c9f80b-c8a4-4e44-b4af-2f76d6b13960,Control
732f40e8-b7d1-4a2f-bd40-9a08b21ac1e1,Control
7bdd1f4b-aeaa-4269-8068-f56c78c50619,Control
a0322cd7-79a6-438c-a248-6676b15c626b,Control
cf5a03ee-72f4-42d4-b6c8-f031df452adb,Control
c52d9cfc-2c46-46b9-8da4-a5c9cd73975c,Control
5af67362-ef75-4297-9074-1b5cd9682bf6,Control
c7de0deb-73f3-4594-9cbb-11a5ce860ff3,Control
8ae1875b-1efd-42d1-bbfa-735b5d153b57,Control
95a8eba4-d1eb-4030-afe4-4711f7468f60,Control
87d536ce-2b56-434a-9255-10c8166c1999,Control
0cbc4e16-2c5a-4ce2-b938-2255193fea65,Control
4093c40f-84d4-476e-a2b2-cba28d5b8d0a,Control
2fdaa79e-812c-49bf-86a8-a870ddd3ae2c,Control
80a905f6-c328-4873-8993-ce6ce0614e9d,Control
4852e99a-a146-4855-a833-319020235e0f,Control
e85ea4cf-ec4c-48d3-9b7d-8eab313560fb,Control
fa538ca1-d20f-4e9b-b772-d69b359a5e54,Control
5fc9943b-da6b-4d29-8497-060056ef5d52,Control
6082b10d-093e-4f2f-baf0-f71a723dcf67,Control
3fbb7a84-ed38-4d7f-a74e-1fe3900aac00,Control
48772b44-da6f-4b33-9ce3-ad8e20dcdbc1,Control
1e77adb6-6526-4d90-a27b-46a3ac756826,Control
fcae895a-6e01-4c1e-a807-fb3e7c905ab9,Control
7bb74819-d32e-4dc9-9cc9-821251864fcc,Control
99b1da36-3cf6-4916-b1f9-cc3e77225b14,Control
abacad8b-b3c1-4f75-8b90-cab4596d512b,Control
e29f6d7d-2690-4fa3-a7b2-59a4a09de231,Control
4bfd17c4-a31a-482d-ba91-810e54cbc1cc,Control
7c6973bf-d466-4845-acf3-724b4d006c9c,Control
c69cb40c-6ced-4ef7-8c03-5a254158fed9,Control
21352a7e-2814-4ec4-a2f8-25a8cc904a97,Control
ee336b1d-bbb5-4ce8-9473-6a570b4af804,Control
9076cbd8-5bcb-4d05-8321-821bdd2f4735,Control
d322847b-4279-40aa-95c4-3b659167471e,Control
13669f4f-2d4c-40b6-8467-4384c5b39633,Control
eeef74ee-0930-465e-a6a6-803355ef9b83,Control
d2e13cf8-c1a7-4f73-97a7-4a8ba4fd301e,Control
8da911ff-e351-4f7a-a140-c98a868afd16,Control
fa5b5fd5-658e-4d1d-b2b4-4258d1809514,Control
95ad6752-97b4-46f8-8d33-333839e6bdba,Control
5187ab5f-bb44-435d-8393-ef77957dca45,Control
215a19bd-6907-4209-a655-cc5bcac8ceb6,Control
4096d91c-75fd-4a57-9281-72d01fb717bd,Control
cbf9ca0b-9173-46d3-8b66-184b83758627,Control
24a2e243-823c-4dd0-a9a7-929137265817,Control
f0ff2470-eea3-447d-b4c9-57b08d3e33e2,Control
7218f4ec-fc67-43c8-8adb-c297e3aea194,Control
8d47195f-d3c8-484d-914c-2e292ff762d2,Control
92cbcf9b-cc3d-40e1-9c23-3c10cc82e882,Control
5d25bec3-ead2-428b-bf9e-742a68fe5a48,Control
8d90b923-11ea-49ae-ae7f-87c447673c93,Control
72576af2-1b54-45c3-a62c-4718a04aa3e5,Control
f6bbf7f3-d405-4132-a3c2-98f843696bfd,Control
e262dbd5-d335-43e7-857d-caf667d8edbe,Control
64af3230-0161-4262-98c6-4ed9464f6ada,Control
bbef05d4-6980-4cb6-a314-ca9fc6188f54,Control
106b83c1-4c1a-4bdb-a1ad-2013496f3090,Control
d9f5b4e3-b9a8-450b-a8a8-190a00cf7a28,Control
d4b29a16-c16d-4d00-a87d-4acb9569d8f9,Control
8198b3b6-80d4-4805-a915-79b4a68f3620,Control
2a564752-617e-4548-aca7-8918729bc992,Control
0a80f91b-56d4-49c5-a19a-dbc27a99a1f3,Control
c3b7843e-74f6-4a79-99e5-e212ee68526a,Control
c93419cf-d89d-479f-90fb-b0fb9c8eb80a,Control
b485b387-36a9-45c8-afbf-84cbebf88e19,Control
b34fb594-e474-4eca-b64f-43ced4e836f3,Control
f4eb4702-2fea-4871-b8ef-4c290bde2285,Control
c4d5b852-7822-41d8-b1a6-b86e8e176be4,Control
724bcd98-6392-4a10-bf62-7255bee572c6,Control
d41304ce-2360-4ebe-a46e-b97a1bfd07fb,Control
f2410f9d-93b9-467f-b44f-e594551f0191,Control
0f45ee51-66ca-45e0-85aa-3fcc0ba33f18,Control
2618f268-835f-4afb-8fbb-9c40ad393561,Control
8add6e0b-aeac-4088-9241-3f95c7dac75d,Control
649570bb-b7ea-480d-b132-98e53cbe3e23,Control
